Date/Time,23_04_19,17:44,
Operator,Felix Weihs,,
Consignment Number,,,
Sample Type,Other,,
Protocol,Sample,,
Temperature,28.0,,
Results,,,
Time,Green,Blue,Ratio
139.00,416.00,948.00, 0.44
139.50,456.00,955.00, 0.48
140.00,463.00,937.00, 0.49
140.50,482.00,955.00, 0.50
141.00,487.00,967.00, 0.50
141.50,443.00,931.00, 0.48
142.00,429.00,946.00, 0.45
142.50,461.00,918.00, 0.50
143.00,463.00,925.00, 0.50
143.50,456.00,933.00, 0.49
144.00,441.00,903.00, 0.49
144.50,491.00,939.00, 0.52
145.00,449.00,932.00, 0.48
145.50,441.00,984.00, 0.45
146.00,486.00,964.00, 0.50
146.50,461.00,869.00, 0.53
147.00,464.00,973.00, 0.48
147.50,479.00,919.00, 0.52
148.00,478.00,983.00, 0.49
148.50,418.00,972.00, 0.43
149.00,495.00,955.00, 0.52
149.50,470.00,922.00, 0.51
150.00,505.00,965.00, 0.52
150.50,478.00,963.00, 0.50
151.00,465.00,945.00, 0.49
151.50,465.00,955.00, 0.49
152.00,460.00,952.00, 0.48
152.50,464.00,918.00, 0.51
153.00,487.00,961.00, 0.51
153.50,470.00,934.00, 0.50
154.00,509.00,978.00, 0.52
154.50,468.00,966.00, 0.48
155.00,481.00,941.00, 0.51
155.50,482.00,993.00, 0.49
156.00,426.00,967.00, 0.44
156.50,433.00,968.00, 0.45
157.00,502.00,1006.00, 0.50
157.50,513.00,1019.00, 0.50
158.00,469.00,995.00, 0.47
158.50,507.00,1056.00, 0.48
159.00,478.00,923.00, 0.52
159.50,532.00,1008.00, 0.53
160.00,530.00,1046.00, 0.51
160.50,498.00,1028.00, 0.48
161.00,535.00,1017.00, 0.53
161.50,518.00,1051.00, 0.49
162.00,535.00,1063.00, 0.50
162.50,527.00,1021.00, 0.52
163.00,527.00,1087.00, 0.48
163.50,519.00,1023.00, 0.51
164.00,515.00,1028.00, 0.50
164.50,560.00,1054.00, 0.53
165.00,500.00,1049.00, 0.48
165.50,569.00,1077.00, 0.53
166.00,535.00,1056.00, 0.51
166.50,519.00,1056.00, 0.49
167.00,576.00,1122.00, 0.51
167.50,590.00,1129.00, 0.52
168.00,587.00,1153.00, 0.51
168.50,578.00,1101.00, 0.52
169.00,567.00,1117.00, 0.51
169.50,621.00,1019.00, 0.61
170.00,627.00,1144.00, 0.55
170.50,577.00,1147.00, 0.50
171.00,628.00,1161.00, 0.54
171.50,651.00,1180.00, 0.55
172.00,606.00,1181.00, 0.51
172.50,666.00,1137.00, 0.59
173.00,648.00,1270.00, 0.51
173.50,620.00,1241.00, 0.50
174.00,638.00,1199.00, 0.53
174.50,707.00,1238.00, 0.57
175.00,642.00,1276.00, 0.50
175.50,688.00,1248.00, 0.55
176.00,707.00,1308.00, 0.54
176.50,668.00,1241.00, 0.54
177.00,665.00,1291.00, 0.52
177.50,700.00,1258.00, 0.56
178.00,801.00,1348.00, 0.59
178.50,723.00,1361.00, 0.53
179.00,733.00,1350.00, 0.54
179.50,803.00,1398.00, 0.57
180.00,745.00,1408.00, 0.53
180.50,787.00,1388.00, 0.57
181.00,789.00,1477.00, 0.53
181.50,798.00,1437.00, 0.56
182.00,802.00,1469.00, 0.55
182.50,826.00,1494.00, 0.55
183.00,874.00,1502.00, 0.58
183.50,829.00,1501.00, 0.55
184.00,852.00,1512.00, 0.56
184.50,878.00,1588.00, 0.55
185.00,909.00,1571.00, 0.58
185.50,949.00,1641.00, 0.58
186.00,1025.00,1658.00, 0.62
186.50,978.00,1621.00, 0.60
187.00,926.00,1672.00, 0.55
187.50,1024.00,1681.00, 0.61
188.00,995.00,1739.00, 0.57
188.50,1015.00,1689.00, 0.60
189.00,987.00,1717.00, 0.57
189.50,1089.00,1899.00, 0.57
190.00,1082.00,1718.00, 0.63
190.50,1079.00,1783.00, 0.61
191.00,1079.00,1936.00, 0.56
191.50,1115.00,1913.00, 0.58
192.00,1124.00,1963.00, 0.57
192.50,1190.00,1952.00, 0.61
193.00,1152.00,2028.00, 0.57
193.50,1180.00,1915.00, 0.62
194.00,1169.00,2007.00, 0.58
194.50,1161.00,2109.00, 0.55
195.00,1196.00,2123.00, 0.56
195.50,1218.00,2142.00, 0.57
196.00,1336.00,2108.00, 0.63
196.50,1277.00,2120.00, 0.60
197.00,1278.00,2241.00, 0.57
197.50,1342.00,2217.00, 0.61
198.00,1383.00,2313.00, 0.60
198.50,1376.00,2248.00, 0.61
199.00,1383.00,2405.00, 0.58
199.50,1368.00,2255.00, 0.61
200.00,1410.00,2277.00, 0.62
200.50,1483.00,2428.00, 0.61
201.00,1507.00,2411.00, 0.63
201.50,1528.00,2567.00, 0.60
202.00,1448.00,2570.00, 0.56
202.50,1604.00,2494.00, 0.64
203.00,1606.00,2520.00, 0.64
203.50,1589.00,2651.00, 0.60
204.00,1647.00,2592.00, 0.64
204.50,1625.00,2629.00, 0.62
205.00,1639.00,2696.00, 0.61
205.50,1663.00,2650.00, 0.63
206.00,1641.00,2725.00, 0.60
206.50,1762.00,2836.00, 0.62
207.00,1706.00,2845.00, 0.60
207.50,1813.00,2840.00, 0.64
208.00,1744.00,2893.00, 0.60
208.50,1822.00,2936.00, 0.62
209.00,1890.00,2923.00, 0.65
209.50,1948.00,2966.00, 0.66
210.00,1876.00,2987.00, 0.63
210.50,1927.00,3092.00, 0.62
211.00,1897.00,3089.00, 0.61
211.50,1869.00,3044.00, 0.61
212.00,1996.00,3147.00, 0.63
212.50,1962.00,3081.00, 0.64
213.00,1916.00,3292.00, 0.58
213.50,2030.00,3242.00, 0.63
214.00,2024.00,3264.00, 0.62
214.50,2085.00,3248.00, 0.64
215.00,2089.00,3284.00, 0.64
215.50,2129.00,3328.00, 0.64
216.00,2167.00,3261.00, 0.66
216.50,2099.00,3359.00, 0.62
217.00,2172.00,3258.00, 0.67
217.50,2185.00,3527.00, 0.62
218.00,2201.00,3481.00, 0.63
218.50,2185.00,3533.00, 0.62
219.00,2176.00,3507.00, 0.62
219.50,2246.00,3566.00, 0.63
220.00,2360.00,3571.00, 0.66
220.50,2270.00,3598.00, 0.63
221.00,2346.00,3590.00, 0.65
221.50,2261.00,3681.00, 0.61
222.00,2346.00,3736.00, 0.63
222.50,2330.00,3736.00, 0.62
